year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,city,state,tags,total_sqft,building_ratio
1950,0,1,2,1,single_family,5663.0,800.0,27500.0,Charleston,West Virginia,"['central_air', 'forced_air', 'single_story']",6463.0,0.14126787921596326
1930,0,0,2,2,single_family,0.0,1584.0,28600.0,Charleston,West Virginia,['basement'],1584.0,0.3272722368594926
1956,0,0,0,0,land,653400.0,0.0,15400.0,Charleston,West Virginia,['big_lot'],653400.0,0.0
1956,0,0,0,0,land,196020.0,0.0,6930.0,Charleston,West Virginia,['big_lot'],196020.0,0.0
1925,0,1,3,2,single_family,21780.0,2000.0,41800.0,Charleston,West Virginia,"['hardwood_floors', 'basement', 'single_story', 'front_porch', 'big_lot', 'ensuite', 'new_roof']",23780.0,0.09182736455463728
1956,0,0,0,0,land,1348618.0,0.0,20900.0,Charleston,West Virginia,[],1348618.0,0.0
1925,0,2,2,2,single_family,0.0,1380.0,27225.0,Charleston,West Virginia,['two_or_more_stories'],1380.0,0.3272722368594926
1925,0,0,3,1,single_family,0.0,0.0,15400.0,Charleston,West Virginia,"['basement', 'rental_property']",0.0,0.3272722368594926
1955,0,0,3,2,single_family,54450.0,1352.0,86000.0,Charleston,West Virginia,"['farm', 'ranch', 'shopping']",55802.0,0.02483011937557392
1964,0,0,3,2,single_family,12632.0,2218.0,115500.0,Charleston,West Virginia,"['central_air', 'fireplace', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'front_porch', 'big_lot', 'new_roof']",14850.0,0.17558581380620647
1952,0,0,3,1,single_family,0.0,940.0,2500.0,Charleston,West Virginia,[],940.0,0.3272722368594926
1956,0,0,0,0,land,24394.0,0.0,1122.0,Charleston,West Virginia,['big_lot'],24394.0,0.0
1925,0,0,2,2,single_family,4792.0,1080.0,29700.0,Charleston,West Virginia,"['outbuilding', 'big_lot']",5872.0,0.22537562604340566
1956,0,0,0,0,land,51401.0,0.0,385.0,Charleston,West Virginia,['big_lot'],51401.0,0.0
1956,0,0,0,0,land,6098.0,0.0,308.0,Charleston,West Virginia,['big_lot'],6098.0,0.0
1956,0,0,0,0,land,11761.0,0.0,1122.0,Charleston,West Virginia,['big_lot'],11761.0,0.0
1956,0,0,0,0,land,73181.0,0.0,583.0,Charleston,West Virginia,['big_lot'],73181.0,0.0
1956,0,0,0,0,land,18295.0,0.0,2585.0,Charleston,West Virginia,['big_lot'],18295.0,0.0
1925,0,0,2,1,single_family,3049.0,713.0,6380.0,Charleston,West Virginia,"['big_lot', 'new_roof']",3762.0,0.2338471630042637
1925,0,0,3,1,single_family,46174.0,1026.0,88000.0,Charleston,West Virginia,"['central_air', 'basement', 'garage_1_or_more', 'fenced_yard', 'front_porch', 'big_lot']",47200.0,0.02222029713691688
1956,0,0,0,0,land,8276.0,0.0,22000.0,Charleston,West Virginia,"['big_lot', 'river_access']",8276.0,0.0
1925,0,0,1,1,single_family,0.0,771.0,3575.0,Charleston,West Virginia,[],771.0,0.3272722368594926
1925,0,2,4,2,single_family,0.0,1664.0,42900.0,Charleston,West Virginia,"['central_air', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'front_porch']",1664.0,0.3272722368594926
1925,2,0,5,2,single_family,11326.0,3356.0,74250.0,Charleston,West Virginia,"['basement', 'garage_1_or_more', 'garage_2_or_more', 'dual_master_bedroom', 'master_bedroom', 'corner_lot', 'front_porch', 'library', 'big_lot']",14682.0,0.29630937665548296
1910,1,2,3,1,single_family,4792.0,1214.0,99000.0,Charleston,West Virginia,"['central_air', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'front_porch', 'big_lot', 'new_roof']",6006.0,0.253338898163606
1925,0,0,3,1,single_family,7841.0,988.0,29700.0,Charleston,West Virginia,"['basement', 'big_lot']",8829.0,0.1260043361816095
1925,0,0,3,1,single_family,65340.0,1470.0,162250.0,Charleston,West Virginia,"['basement', 'big_lot']",66810.0,0.022497704315886134
1925,0,0,0,0,single_family,0.0,0.0,63800.0,Charleston,West Virginia,['rental_property'],0.0,0.3272722368594926
1950,0,0,3,2,single_family,52272.0,3858.0,115500.0,Charleston,West Virginia,"['central_air', 'garage_1_or_more', 'basement', 'single_story', 'high_ceiling', 'wrap_around_porch', 'library', 'ensuite']",56130.0,0.07380624426078972
1993,1,2,3,3,single_family,6098.0,1204.0,271000.0,Galloway,Ohio,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'private_backyard']",7302.0,0.1974417841915382
1956,0,0,0,0,land,0.0,0.0,533600.0,Columbus,Ohio,[],0.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,666700.0,Columbus,Ohio,[],0.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,378000.0,Canal Winchester,Ohio,[],0.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,307300.0,Canal Winchester,Ohio,[],0.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,200000.0,Dublin,Ohio,[],0.0,0.3272722368594926
1958,2,1,3,1,single_family,5998.0,1200.0,115000.0,Columbus,Ohio,"['carport', 'central_air', 'fireplace', 'forced_air', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'library', 'clubhouse', 'shopping']",7198.0,0.20006668889629878
1956,0,0,0,0,land,0.0,0.0,565000.0,Columbus,Ohio,[],0.0,0.3272722368594926
1920,0,2,4,2,single_family,5240.0,1548.0,107000.0,Columbus,Ohio,"['basement', 'two_or_more_stories', 'floor_plan']",6788.0,0.2954198473282443
1971,2,1,3,2,single_family,34404.0,1618.0,470000.0,single_family,Ohio,"['central_air', 'dishwasher', 'fireplace', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'farm', 'ranch']",36022.0,0.047029415184280894
1992,2,0,3,2,single_family,4792.0,1475.0,255000.0,Columbus,Ohio,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'garage_1_or_more', 'garage_2_or_more', 'single_story', 'fenced_yard']",6267.0,0.30780467445742904
2004,2,2,3,2,single_family,6098.0,1344.0,200000.0,Columbus,Ohio,"['central_air', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'high_ceiling', 'front_porch', 'large_porch']",7442.0,0.2204001311905543
2007,2,0,2,3,condos,0.0,1940.0,289000.0,Dublin,Ohio,"['central_air', 'garage_1_or_more', 'garage_2_or_more']",1940.0,0.3272722368594926
1985,2,2,4,3,single_family,9089.0,1949.0,380000.0,Dublin,Ohio,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'master_bedroom', 'ensuite', 'shopping']",11038.0,0.21443503135658487
1956,0,0,0,0,land,0.0,0.0,362800.0,Canal Winchester,Ohio,[],0.0,0.3272722368594926
1960,1,1,3,2,single_family,7200.0,1609.0,207000.0,Columbus,Ohio,"['central_air', 'community_outdoor_space', 'community_security_features', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'farm', 'ranch', 'new_roof']",8809.0,0.2234722222222222
1956,0,0,0,0,land,0.0,0.0,366100.0,Columbus,Ohio,[],0.0,0.3272722368594926
1920,0,1,2,1,single_family,6098.0,794.0,145000.0,Columbus,Ohio,"['central_air', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'big_yard', 'master_bedroom', 'investment_opportunity']",6892.0,0.13020662512299114
1972,2,2,4,3,single_family,7865.0,2004.0,292000.0,Columbus,Ohio,"['central_air', 'dishwasher', 'fireplace', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'shopping']",9869.0,0.2547997457088366
1956,0,0,0,0,land,0.0,0.0,115000.0,Columbus,Ohio,[],0.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,721000.0,Columbus,Ohio,[],0.0,0.3272722368594926
1974,1,1,3,1,single_family,14700.0,1040.0,190000.0,Grove City,Ohio,"['central_air', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'farm', 'ranch', 'shopping']",15740.0,0.0707482993197279
1956,0,0,0,0,land,0.0,0.0,512500.0,Columbus,Ohio,[],0.0,0.3272722368594926
1972,2,2,3,3,condos,871.0,1296.0,190000.0,Columbus,Ohio,"['carport', 'central_air', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'park', 'shopping']",2167.0,1.4879448909299655
2000,2,2,3,3,single_family,5663.0,1469.0,280000.0,Columbus,Ohio,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'ensuite', 'new_roof']",7132.0,0.25940314321031255
1985,0,0,0,0,condo,0.0,0.0,656700.0,Columbus,Ohio,[],0.0,0.3272722368594926
1985,0,0,0,0,condo,0.0,0.0,718800.0,Columbus,Ohio,[],0.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,120000.0,Columbus,Ohio,[],0.0,0.3272722368594926
1985,2,2,4,3,single_family,11047.0,2561.0,550000.0,Columbus,Ohio,"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'groundscare']",13608.0,0.23182764551461935
1948,1,0,3,2,single_family,3280.0,1085.0,266000.0,Columbus,Ohio,"['carport', 'central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'private_backyard']",4365.0,0.3307926829268293
1984,1,0,2,4,condos,871.0,1581.0,264900.0,Columbus,Ohio,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'garage_1_or_more', 'two_or_more_stories', 'jack_and_jill_bathroom']",2452.0,1.8151549942594718
1985,0,0,0,0,condo,0.0,0.0,550000.0,Columbus,Ohio,[],0.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,348900.0,Canal Winchester,Ohio,[],0.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,366600.0,Canal Winchester,Ohio,[],0.0,0.3272722368594926
1985,0,0,0,0,condo,0.0,0.0,824800.0,Columbus,Ohio,[],0.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,1312400.0,Westerville,Ohio,[],0.0,0.3272722368594926
1998,2,2,3,3,single_family,0.0,1368.0,212500.0,Columbus,Ohio,[],1368.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,371300.0,Canal Winchester,Ohio,[],0.0,0.3272722368594926
1985,0,0,0,0,condo,0.0,0.0,748900.0,Columbus,Ohio,[],0.0,0.3272722368594926
1956,0,0,0,0,land,0.0,0.0,350300.0,Canal Winchester,Ohio,[],0.0,0.3272722368594926
1985,0,0,0,0,condo,0.0,0.0,1059800.0,Columbus,Ohio,[],0.0,0.3272722368594926
1917,1,0,3,2,single_family,5663.0,1167.0,225000.0,Hartford,Connecticut,"['community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'recreation_facilities', 'basement', 'garage_1_or_more', 'updated_kitchen', 'shopping']",6830.0,0.2060745188062864
1976,0,0,3,2,single_family,11761.0,1648.0,276000.0,Salem,Oregon,"['carport', 'community_outdoor_space', 'dining_room', 'basement', 'big_lot', 'shopping', 'fixer_upper']",13409.0,0.1401241391038177
1947,0,1,4,2,single_family,4356.0,1640.0,355000.0,Salem,Oregon,"['central_air', 'community_outdoor_space', 'corner_lot', 'dining_room', 'dishwasher', 'forced_air', 'laundry_room', 'single_story', 'fenced_yard', 'new_roof', 'shopping']",5996.0,0.37649219467401285
1960,2,0,3,2,single_family,7841.0,1472.0,371000.0,Salem,Oregon,"['community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'garage_1_or_more', 'garage_2_or_more', 'single_story', 'private_backyard', 'shopping']",9313.0,0.1877311567402117
1978,0,1,3,2,mobile,7405.0,1650.0,185000.0,Salem,Oregon,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'single_story', 'rental_property', 'shopping']",9055.0,0.22282241728561783
1976,11,0,8,4,multi_family,13939.0,3572.0,760000.0,Salem,Oregon,"['family_room', 'fireplace', 'forced_air', 'laundry_room', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'single_story', 'rental_property']",17511.0,0.25625941602697466
1940,1,2,3,1,single_family,4791.0,1719.0,359900.0,Salem,Oregon,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'swimming_pool', 'fenced_yard']",6510.0,0.35879774577332496
1910,1,2,4,3,single_family,19602.0,1935.0,494000.0,Salem,Oregon,"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'view', 'two_or_more_stories', 'garage_1_or_more', 'updated_kitchen', 'front_porch', 'big_lot', 'ensuite']",21537.0,0.09871441689623507
2019,3,0,4,3,single_family,6970.0,2334.0,645000.0,Salem,Oregon,"['central_heat', 'community_outdoor_space', 'fireplace', 'forced_air', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'gourmet_kitchen', 'ensuite']",9304.0,0.33486370157819223
1979,11,0,4,4,multi_family,7841.0,2160.0,422500.0,Salem,Oregon,"['fireplace', 'laundry_room', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'investment_opportunity']",10001.0,0.2754750669557454
1979,2,0,3,2,single_family,8712.0,1255.0,420000.0,Salem,Oregon,"['community_outdoor_space', 'cul_de_sac', 'family_room', 'fireplace', 'forced_air', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'big_lot', 'farm', 'ranch']",9967.0,0.14405417814508722
2016,2,0,4,2,single_family,6098.0,1884.0,495000.0,Salem,Oregon,"['central_heat', 'community_outdoor_space', 'fireplace', 'forced_air', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'vaulted_ceiling', 'rv_parking', 'lake']",7982.0,0.3089537553296163
1977,2,0,3,1,single_family,6534.0,1040.0,370000.0,Salem,Oregon,"['central_heat', 'community_outdoor_space', 'cul_de_sac', 'forced_air', 'garage_1_or_more', 'garage_2_or_more', 'single_story', 'updated_kitchen', 'fenced_yard', 'park', 'shopping']",7574.0,0.15916743189470461
1980,1,0,3,2,single_family,6534.0,1289.0,333900.0,Salem,Oregon,"['community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'garage_1_or_more', 'single_story']",7823.0,0.1972757881848791
1997,2,0,4,3,single_family,10019.0,2197.0,515000.0,Salem,Oregon,"['central_heat', 'community_outdoor_space', 'cul_de_sac', 'family_room', 'fireplace', 'forced_air', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'private_backyard', 'fenced_yard', 'floor_plan', 'master_suite']",12216.0,0.21928336161293543
2004,2,1,3,2,single_family,4791.0,1276.0,347000.0,Salem,Oregon,"['community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'shopping']",6067.0,0.26633270715925694
2002,2,2,4,3,single_family,5227.0,1992.0,449000.0,Salem,Oregon,"['central_air', 'community_outdoor_space', 'dining_room', 'fireplace', 'forced_air', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'swimming_pool', 'fenced_yard', 'open_floor_plan', 'floor_plan']",7219.0,0.3810981442510044
1925,0,0,3,2,single_family,3049.0,2198.0,335000.0,Salem,Oregon,"['carport', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'basement']",5247.0,0.7208920957691046
1952,2,0,4,2,single_family,14375.0,1793.0,429000.0,Salem,Oregon,"['fireplace', 'hardwood_floors', 'garage_1_or_more', 'garage_2_or_more', 'new_roof']",16168.0,0.1247304347826087
2001,2,0,3,2,single_family,4792.0,1208.0,366000.0,Salem,Oregon,"['central_heat', 'community_outdoor_space', 'cul_de_sac', 'forced_air', 'hardwood_floors', 'garage_1_or_more', 'garage_2_or_more', 'single_story']",6000.0,0.25208681135225375
1948,1,0,2,1,single_family,2614.0,1792.0,330000.0,Salem,Oregon,"['community_outdoor_space', 'fireplace', 'hardwood_floors', 'basement', 'garage_1_or_more', 'fenced_yard']",4406.0,0.685539403213466
1951,1,0,2,1,single_family,3920.0,901.0,312000.0,Salem,Oregon,"['community_outdoor_space', 'garage_1_or_more', 'fenced_yard', 'shopping']",4821.0,0.2298469387755102
1979,3,0,3,3,single_family,6098.0,2296.0,430000.0,Salem,Oregon,"['community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'senior_community', 'community_swimming_pool', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'two_or_more_stories', 'big_yard', 'fruit_trees']",8394.0,0.3765168907838636
1956,0,0,0,0,land,4356.0,0.0,99275.0,Salem,Oregon,"['corner_lot', 'view', 'shopping']",4356.0,0.0
1969,0,1,7,3,single_family,8276.0,2160.0,575000.0,Salem,Oregon,"['city_view', 'forced_air', 'hill_or_mountain_view', 'view', 'single_story', 'medicalcare', 'shopping']",10436.0,0.2609956500724988
1981,2,1,3,2,single_family,17424.0,2256.0,498500.0,Salem,Oregon,"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'family_room', 'forced_air', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'corner_lot', 'rental_property', 'big_lot', 'views']",19680.0,0.12947658402203857
1964,2,2,3,2,single_family,69696.0,2376.0,465000.0,Salem,Oregon,"['basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",72072.0,0.03409090909090909
1998,0,0,2,2,mobile,0.0,1188.0,105000.0,Salem,Oregon,"['carport', 'central_heat', 'community_outdoor_space', 'senior_community']",1188.0,0.3272722368594926
1923,1,1,2,1,single_family,4791.0,1634.0,350500.0,Salem,Oregon,"['central_air', 'community_outdoor_space', 'dining_room', 'fireplace', 'forced_air', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'fenced_yard']",6425.0,0.3410561469421833
1962,0,2,6,6,multi_family,0.0,0.0,820000.0,Salem,Oregon,"['two_or_more_stories', 'rental_property']",0.0,0.3272722368594926
1958,2,0,3,2,single_family,9148.0,1464.0,375000.0,Salem,Oregon,"['community_outdoor_space', 'family_room', 'fireplace', 'garage_1_or_more', 'garage_2_or_more', 'corner_lot', 'big_lot', 'maintenance', 'shopping']",10612.0,0.160034980323568
